ID,Name,Address,Latitude,Longitude,Image Link,Detail URL,Category
26399,Xu Bar,"Tầng Trệt, 71 - 75 Hai Bà Trưng, P. Bến Nghé",10.7769,106.704499,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi928o7a5ln6e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/xu-bar,food/bar-pub
4510,Canalis Club,147 Bis Hai Bà Trưng,10.78329,106.697545,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw97sqg3czq14a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/canalis-club,food/bar-pub
669688,SOHY - Sky Lounge & Dining,"Tầng 25, 26, 27 Centec Tower, 72 - 74 Nguyễn Thị Minh Khai",10.7825795,106.6973891,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh05hjiijtl4e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/sohy-sky-lounge-dining,food/bar-pub
124466,Glow Skybar - Rooftop Bar,"Tầng 13, President Place Building, 93 Nguyễn Du",10.7769064,106.698391,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwewy4nmkmor45@resize_ss640x400,https://www.foody.vn/ho-chi-minh/glow-skybar,food/bar-pub
1491,Thị Bar & Cafe,"224 Đề Thám, P. Phạm Ngũ Lão",10.7677073445396,106.6938368976116,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh8shum2nkrb8@resize_ss640x400,https://www.foody.vn/ho-chi-minh/thi-cafe,food/bar-pub
170826,Vertical Sky Bar - Liberty Central Saigon Riverside Hotel,"Tầng 25, Liberty Central Saigon Riverside Hotel, 17 Tôn Đức Thắng",10.7738662,106.7064777,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaf1clamuop45@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vertical-sky-bar-liberty-central-saigon-riverside-hotel,food/bar-pub
713215,Tomatito Sexy Tapas Bar,"171 Calmette, P. Nguyễn Thái Bình",10.7696,106.697799,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9jyfv27nx544@resize_ss640x400,https://www.foody.vn/ho-chi-minh/tomatito-sexy-tapas-bar,food/bar-pub
45056,Prem Bistro & Café,204 Nguyễn Đình Chiểu,10.778878,106.690137,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdlpyfyhrdlfe@resize_ss640x400,https://www.foody.vn/ho-chi-minh/prem-bistro-cafe-closed,food/bar-pub
662176,Rehab Station - Bia Thủ Công & Xúc Xích,"13 Thái Ly, P. Thảo Điền",10.8047021,106.7294376,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg1b53vhlgb1c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/rehab-station-bia-thu-cong-xuc-xich,food/bar-pub
914092,Blank Lounge,"Tầng 75 & 76, The Landmark 81, 722 Nguyễn Hữu Cảnh, P. 22",10.795212,106.721,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhi4nlomi8r17@resize_ss640x400,https://www.foody.vn/ho-chi-minh/blank-lounge,food/bar-pub
49688,Hair Of The Dog Bar,194 Bùi Viện,10.766409,106.691766,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgzybee9wbfb1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/hair-of-the-dog-bar,food/bar-pub
54336,Chào Bar - Rooftop Restaurant & Bar,"Tầng 11 Building EMM, 157 Pasteur",10.784757,106.691093,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb823nd0kwpae@resize_ss640x400,https://www.foody.vn/ho-chi-minh/chao-bar,food/bar-pub
4496,Barocco Club,"264 Nam Kỳ Khởi Nghĩa, P. 8",10.787306,106.686811,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhxlamtxfq1a6@resize_ss640x400,https://www.foody.vn/ho-chi-minh/barocco-bar,food/bar-pub
101939,Hoàng Triều Entertainment & Beer Club,R1 - 49 Bùi Bằng Đoàn,10.732603,106.708575,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbgsj3iev2x5f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/hoang-trieu-entertainment-beer-club,food/bar-pub
659968,Parkhaus - German Delights - German Beer,"152 Lê Lai, P. Bến Thành",10.7693013,106.6915189,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf3cuic02qjed@resize_ss640x400,https://www.foody.vn/ho-chi-minh/la-habana,food/bar-pub
104821,Racing Beer Club - RBC,1 Quang Trung,10.826305,106.6796708,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9y0z2f76c921@resize_ss640x400,https://www.foody.vn/ho-chi-minh/racing-beer-club-rbc,food/bar-pub
102741,Lộ Thiên Quán - Nguyễn Oanh,"222 Nguyễn Oanh, P. 17",10.8427035,106.6769099,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbny355uv2z9e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lo-thien-quan,food/quan-nhau
49146,Lẩu Bò Tí Chuột,"1 - 3 Cao Bá Nhạ, P. Nguyễn Cư Trinh",10.7632364,106.6904322,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc9onywc63fc2@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lau-bo-ti-chuot,food/quan-nhau
71531,Quán Ụt Ụt - Barbecue & Beer - Võ Văn Kiệt,"168 Võ Văn Kiệt, P. Cầu Ông Lãnh",10.764487,106.698484,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsts1csupk9050@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-ut-ut-barbecue-beer-vo-van-kiet,food/quan-nhau
635078,Quán Lẩu Dê 107 - Chung Cư Số 1 Nghĩa Phát,"107 Chung Cư Số 1 Nghĩa Phát, P. 6",10.783707,106.654956,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg9o7bz24m108@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-lau-de-107-chung-cu-so-1-nghia-phat,food/quan-nhau
768244,Vườn Ốc Wongnai,"127 Nguyễn Tiểu La, P. 5",10.762541,106.66649,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu4kpkglv44a3@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vuon-oc-wongnai,food/quan-nhau
22910,Tôm Tép Quán - Nguyễn Cư Trinh,168/28 Nguyễn Cư Trinh,10.763644,106.688704,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw97kuu8fahl29@resize_ss640x400,https://www.foody.vn/ho-chi-minh/tom-tep-quan-nguyen-cu-trinh,food/quan-nhau
20743,Bamboo Quán Nhậu - Trường Sa,"1374 Trường Sa, P. 3",10.791764,106.662719,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbukfefotej14@resize_ss640x400,https://www.foody.vn/ho-chi-minh/bamboo-truong-sa,food/quan-nhau
631595,Đô Na - Quán Ốc,"237/40 Trần Văn Đang, P. 11",10.78609,106.671357,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhvbrqkskih51@resize_ss640x400,https://www.foody.vn/ho-chi-minh/do-na-quan-oc,food/quan-nhau
1435,Lương Sơn Quán - Bò Tùng Xẻo,"31 Lý Tự Trọng,  P. Bến Nghé",10.779496,106.702652,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb25prduifvfb@resize_ss640x400,https://www.foody.vn/ho-chi-minh/luong-son-quan-bo-tung-xeo,food/quan-nhau
95266,123 Zô - Lẩu & Nướng - 455 Phạm Văn Đồng,"455 Phạm Văn Đồng, P. 13",10.822717,106.701128,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweyy1c6cmhlcd@resize_ss640x400,https://www.foody.vn/ho-chi-minh/123-zo-lau-nuong-455-pham-van-dong,food/quan-nhau
16173,"Quán Nhậu 121 - Tim, Mề Gà Cháy Tỏi","129 - 131 Võ Văn Tần, P. 6",10.775386,106.689212,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfr2rm62qqje2@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-nhau-121,food/quan-nhau
103121,Phố Nướng Anh Em - Dương Quảng Hàm,258 Dương Quảng Hàm,10.830306,106.690071,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9xzjrw9cd5e4@resize_ss640x400,https://www.foody.vn/ho-chi-minh/pho-nuong-anh-em-duong-quang-ham,food/quan-nhau
188859,Thế Giới Hàu Sữa - Trần Quốc Thảo,"007 Lô B Chung Cư Trần Quốc Thảo, P. 9",10.7853191,106.6814676,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe32in9jnbvad@resize_ss640x400,https://www.foody.vn/ho-chi-minh/the-gioi-hao-sua,food/quan-nhau
164267,Ốc Toàn - Trường Chinh,"304/29 Trường Chinh, P. 13",10.7984686,106.6446215,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwezuaadfvmh59@resize_ss640x400,https://www.foody.vn/ho-chi-minh/oc-toan-truong-chinh,food/quan-nhau
274435,Lò Đất BBQ - Nướng & Lẩu Tự Chọn - Minh Phụng,396 Minh Phụng,10.759225,106.644134,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb2sww1qiu1a3@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lo-dat-bbq-nuong-lau-tu-chon-minh-phung,food/quan-nhau
913329,Xẻng - Mồi & Bia,"22 - 24 Nguyễn Đình Chiểu, P. Đa Kao",10.79046,106.7013,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwamcekinvmj1e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/xeng-moi-bia,food/quan-nhau
108826,Quán Tú - Nhậu Bình Dân,2 Bis Lương Hữu Khánh,10.769334,106.687133,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwadxnrj8j4ra8@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-tu-luong-huu-khanh,food/quan-nhau
702397,Phương Dê - Quán Lẩu Dê,"101 Ung Văn Khiêm, P. 25",10.804524,106.721311,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi3q5837a3f4b@resize_ss640x400,https://www.foody.vn/ho-chi-minh/phuong-de-quan-lau-de,food/quan-nhau
169464,Nhà Hàng Flame - Ẩm Thực Việt,"392 Phạm Hùng, P. 5",10.7363231,106.6716081,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweshzj3959792@resize_ss640x400,https://www.foody.vn/ho-chi-minh/nha-hang-flame-am-thuc-viet,food/quan-nhau
140341,Tỷ Muội Quán,"261 Lê Văn Lương, P. Tân Quy",10.744242,106.704489,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbooa0s2hnf5e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/ty-muoi-quan-nguyen-thi-thap,food/quan-nhau
715566,Khè Zone,"1 Đồng Nai, P. 15",10.777152,106.66445,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwexrfod132x3c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/xien-khe-nuong-lau-dong-nai,food/quan-nhau
700246,Gọn & Nhẹ - Food & Beer,"6 Ngô Thời Nhiệm, P. 7",10.781323,106.690324,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc9ujeaxsyh42@resize_ss640x400,https://www.foody.vn/ho-chi-minh/gon-nhe-food-beer,food/quan-nhau
684024,Ốc Ghe,"34 Mạc Đĩnh Chi, P. Đa Kao",10.786854,106.697315,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaaetgne0nvcd@resize_ss640x400,https://www.foody.vn/ho-chi-minh/oc-ghe,food/quan-nhau
159941,Ốc Hihi 22,"32 Trần Quý Cáp, P. 11",10.816332,106.696586,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbosawa28kb9c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/oc-hihi-22-no-trang-long,food/quan-nhau
13944,Quán Ăn Gia Đình 168,350 Bắc Hải,10.7813897,106.6596659,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbwlkqm48gr9c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-168-bac-hai,food/quan-nhau
772910,The Gangs - Grill & Beer - Mạc Đĩnh Chi,"32 Mạc Đĩnh Chi, P. Đa Kao",10.786547,106.69757,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw98jpzvjcnv6b@resize_ss640x400,https://www.foody.vn/ho-chi-minh/the-gangs-grill-beer-mac-dinh-chi,food/quan-nhau
990761,The Gangs - Grill & Beer - Cao Thắng Nối Dài,"179 Cao Thắng Nối Dài, P. 12",10.7744158379051,106.6763915963285,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwehabsgktll28@resize_ss640x400,https://www.foody.vn/ho-chi-minh/the-gangs-grill-beer-cao-thang-noi-dai,food/quan-nhau
678356,Lẩu Bò Sài Gòn Vivu - Vincom Lê Văn Việt,"Tầng 4 Vincom Plaza, 50A Lê Văn Việt, P. Hiệp Phú",10.845674,106.779135,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdluh6wai1nc9@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lau-bo-sai-gon-vivu-vincom-le-van-viet,food/quan-nhau
164606,Yaki - Chẳng Dừng Nướng - Đường CN1,60 Đường CN1,10.8081526,106.6075091,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8zh0jozt2396@resize_ss640x400,https://www.foody.vn/ho-chi-minh/yaki-chang-dung-nuong-duong-cn1,food/quan-nhau
9315,Lẩu Dê 404 - Đường số 9,"110A Đường Số 9A, Khu Dân Cư Trung Sơn, P. Bình Hưng",10.735395,106.688823,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9kb3j1muor88@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-404-duong-so-9,food/quan-nhau
780861,Lộ Thiên Quán - Quán Nhậu,"524 - 526 Lê Quang Định, P. 1",10.816054,106.688694,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwegnruys1qz0d@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lo-thien-quan-quan-nhau,food/quan-nhau
657941,Ốc Liên 20k - Bàu Cát 8,2 Bàu Cát 8,10.788153,106.64375,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbpo7czf9w981@resize_ss640x400,https://www.foody.vn/ho-chi-minh/oc-lien-20k-bau-cat-8,food/quan-nhau
194863,Ốc Phương 2 - Cao Ốc Thuận Việt,"Lô 003 & 006 Cao Ốc Thuận Việt, 319 Lý Thường Kiệt, P. 15",10.776903,106.654681,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweqkpwic44b02@resize_ss640x400,https://www.foody.vn/ho-chi-minh/oc-phuong-2-cao-oc-thuan-viet,food/quan-nhau
109822,Ngộ - Lẩu & Nướng Hải Sản,"69 Phạm Văn Chiêu, P. 14",10.845544,106.642568,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa1dr6ab5cre3@resize_ss640x400,https://www.foody.vn/ho-chi-minh/ngo-lau-nuong-hai-san-pham-van-dong,food/quan-nhau
48298,Thùy Dương - Nhậu Bờ Sông - Gà Nướng Mắm Nhĩ,"1 Đường Số 1, KDC Trung Sơn",10.739029,106.692822,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi6ah6qzh097a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/thuy-duong-nhau-bo-song,food/quan-nhau
292621,Đồng Xanh Quán - Cua Tuyết 86k,"236 - 238 Đồng Đen, P. 14",10.788284,106.64277,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9z8kmybmqj40@resize_ss640x400,https://www.foody.vn/ho-chi-minh/dong-xanh-quan-hai-san-tuoi-song,food/quan-nhau
879412,Bò Tơ & Gà Ta 858 - Đặc Sản Củ Chi,"37 Hoa Cúc, P. 7",10.7986,106.688976,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9d3rxows7t35@resize_ss640x400,https://www.foody.vn/ho-chi-minh/bo-to-ga-ta-858-dac-san-cu-chi,food/quan-nhau
1077298,ẨM THỰC ĐỒNG QUÊ DZÔ DZÔ 123,"245/10 Nguyễn Trãi, P. Nguyễn Cư Trinh",10.7643994364131,106.6879449503376,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi4f3gms2qhed@resize_ss640x400,https://www.foody.vn/ho-chi-minh/am-thuc-dong-que-dzo-dzo-123,food/quan-nhau
707915,Đạt Quán - Hải Sản & Ốc,"35/19 Lê Ngã, P. Phú Trung",10.778199,106.642967,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9jy78b01jt55@resize_ss640x400,https://www.foody.vn/ho-chi-minh/dat-quan-hai-san-oc,food/quan-nhau
3022,Đồn Đất - Món Bắc,"92A Mạc Đĩnh Chi, P. Đa Kao",10.788202,106.695845,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa2oz94eswr30@resize_ss640x400,https://www.foody.vn/ho-chi-minh/don-dat,food/quan-nhau
736345,Món Ngon Quảng Ngãi - Đặc Sản Miền Trung - Thống Nhất,"15 Thống Nhất, P. Bình Thọ",10.8406437,106.766919,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc2m2ez3dndce@resize_ss640x400,https://www.foody.vn/ho-chi-minh/mon-ngon-quang-ngai-dac-san-mien-trung,food/quan-nhau
314528,Vỹ Dạ Quán - Quán Nhậu Bình Dân,"146 Võ Văn Tần, P. 6",10.775199,106.688759,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwakdijl0ct747@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vy-da-quan-quan-nhau-binh-dan,food/quan-nhau
5612,Lẩu Dê Tư Diệp,41  Phó Đức Chính,10.768104,106.700729,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9cfpa75gpla9@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lau-de-tu-diep,food/quan-nhau
240626,Tới Bến Quán - Hải Sản & Đặc Sản 3 Miền - Ung Văn Khiêm,"97 Ung Văn Khiêm, P. 27",10.8070811,106.7186474,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwafaew0sa8p95@resize_ss640x400,https://www.foody.vn/ho-chi-minh/toi-ben-quan-hai-san-dac-san-3-mien,food/quan-nhau
890523,San Wu San Bia Quán,"149/1 Trần Huy Liệu, P. 8",10.796059,106.677593,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa7iotp2eaj80@resize_ss640x400,https://www.foody.vn/ho-chi-minh/san-wu-san-bia-quan,food/quan-nhau
313915,Lẩu Bò Hẻm 616,"Hẻm 616 Cách Mạng Tháng 8, P. 11",10.786707,106.665682,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9jku1x11i16c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lau-bo-hem-616,food/quan-nhau
72330,Quán Ăn Bác Hiền - Quán Nhậu Bình Dân,"111 Hai Bà Trưng, P. Bến Nghé",10.7784842,106.7029202,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwansuengfkrc5@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-an-bac-hien-quan-nhau-binh-dan,food/quan-nhau
665285,Lẩu Dê Thuận Phát,"52 Song Hành, P. 10",10.734078,106.629004,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgs674zdcd599@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lau-de-thuan-phat,food/quan-nhau
727722,Ông Chủ Đỗ - Lẩu Bò Mang Về,"127 Hiệp Bình, P. Hiệp Bình Chánh",10.8439272967332,106.7304827152214,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa3a6wkwdzt23@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lau-bo-mang-ve,food/quan-nhau
561,Gammer Beer 107,"107 Pasteur,  P. Bến Nghé",10.779764,106.696225,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwefs6in3pi18f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/gammer-beer-107,food/beer-club
46555,Vuvuzela Beer Club - Trường Sơn,"Saigon Superbowl, A43 Trường Sơn, P. 4",10.809165,106.664507,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdk870qtt5ldc@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vuvuzela-beer-club-truong-son,food/beer-club
232011,Vuvuzela Beer Club - Lotte Mart Gò Vấp,"18 Phan Văn Trị - Nguyễn Văn Lượng, P. 10",10.838413,106.670952,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw99zihv2ggp0e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vuvuzela-beer-club-lotte-mart-go-vap,food/beer-club
106575,Fox Beer Club - Hàm Nghi,11 Hàm Nghi,10.770473,106.703979,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfy20wtf4rd16@resize_ss640x400,https://www.foody.vn/ho-chi-minh/fox-beer-club-ham-nghi,food/beer-club
435,Hoa Viên Brauhaus - Nguyễn Thị Minh Khai,"18Bis/28 Nguyễn Thị Minh Khai, P. Đa Kao",10.786009,106.699133,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb37tybt523c7@resize_ss640x400,https://www.foody.vn/ho-chi-minh/hoa-vien-brauhaus-nguyen-thi-minh-khai,food/beer-club
109096,Sườn Cây Nướng & Hải Sản - Phan Đăng Lưu,"Tầng 1, 128C Phan Đăng Lưu, P. 3",10.8023157,106.683463,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhwor7k7e1la1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/suon-cay-nuong-hai-san-phan-dang-luu,food/beer-club
109105,Sườn Cây Nướng & Hải Sản - Hồ Biểu Chánh,"3A Hồ Biểu Chánh, P. 12",10.7941508,106.676988,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8u7s3m6o6371@resize_ss640x400,https://www.foody.vn/ho-chi-minh/suon-cay-nuong-beer-ho-bieu-chanh,food/beer-club
649762,Kingdom Beer Club - Lê Văn Hưu,"26 - 28 Lê Văn Hưu, P. Bến Nghé",10.782283,106.70065,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweoxcvxiti1c4@resize_ss640x400,https://www.foody.vn/ho-chi-minh/kingdom-beer-club-le-van-huu,food/beer-club
649773,Kingdom Beer Club - Lê Văn Sỹ,"236A Lê Văn Sỹ, P. 4",10.795478,106.666778,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfrrd8sdn1771@resize_ss640x400,https://www.foody.vn/ho-chi-minh/kingdom-beer-club-le-van-sy,food/beer-club
86592,Poc Poc Beer Garden,"39 Phạm Ngọc Thạch, P. 6",10.784671,106.693634,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhi2x0o8xcp2d@resize_ss640x400,https://www.foody.vn/ho-chi-minh/poc-poc-beer-garden,food/beer-club
279681,BiaCraft - Lê Ngô Cát,1 Lê Ngô Cát,10.77633,106.685453,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwghub77grmh69@resize_ss640x400,https://www.foody.vn/ho-chi-minh/biacraft-artisan-ales,food/beer-club
744852,BiaCraft - Trường Sa,300 Trường Sa,10.7960663,106.6914055,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdekz9eh7ffb7@resize_ss640x400,https://www.foody.vn/ho-chi-minh/bia-craft-truong-sa,food/beer-club
49049,Vườn Bia 2F - Bia Club,"79C Điện Biên Phủ, P. Đa Kao",10.7894113,106.697508,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcyaxichdcr25@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vuon-bia-2f-bia-club,food/beer-club
111021,Air Saigon,"Lẩu 22, Bến Thành Tower, 136 - 138 Lê Thị Hồng Gấm",10.7676614,106.696346,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9y784nuj15cb@resize_ss640x400,https://www.foody.vn/ho-chi-minh/air-saigon,food/beer-club
105368,Lão Hạc Quán - Beer & Cafe,"299B Hoàng Sa, P. Tân Định",10.7961769,106.685307,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf18854hyorc9@resize_ss640x400,https://www.foody.vn/ho-chi-minh/lao-hac-quan-beer-cafe,food/beer-club
709598,Sky Zone Rooftop Beer Garden,"Tầng 8 Tòa Nhà Master, 41 - 43 Trần Cao Vân, P. 6",10.783381,106.696825,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi6ljio2qjd7c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/sky-zone-rooftop-beer-garden,food/beer-club
104821,Racing Beer Club - RBC,1 Quang Trung,10.826305,106.6796708,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9y0z2f76c921@resize_ss640x400,https://www.foody.vn/ho-chi-minh/racing-beer-club-rbc,food/beer-club
102498,DOHO Beer Garden,"16A2 Lê Hồng Phong Nối Dài, P. 12",10.773699,106.671756,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi4bv7cvb2z8d@resize_ss640x400,https://www.foody.vn/ho-chi-minh/doho-beer-garden,food/beer-club
241507,Lief Pulo Kitchen,"30/57B Nguyễn Cửu Vân, P. 17",10.79521,106.708516,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw91mt2mri6x6a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vietnam-eataly-restaurant-rooftop-bar,food/beer-club
728808,FAT APE - Food & Beers,"4/4 Nguyễn Bỉnh Khiêm, P. Đa Kao",10.7889969411594,106.7028990449569,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw94rov3xq6z9f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/fat-ape-food-beers,food/beer-club
718447,Black Coffee & Beer,"8 Ngô Tất Tố, P. 19",10.793185,106.709649,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwce7vyrj1lndf@resize_ss640x400,https://www.foody.vn/ho-chi-minh/black-coffee-beer,food/beer-club
106475,Hẻm Bia - Âu Cơ,280 Âu Cơ,10.774479,106.64809,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfy1xrm980pfc@resize_ss640x400,https://www.foody.vn/ho-chi-minh/hem-bia-au-co,food/beer-club
102519,Mộc Garden - BBQ Hotpot Beer,6 Tân Kỳ Tân Quý,10.804094,106.637222,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9ter61y7dl09@resize_ss640x400,https://www.foody.vn/ho-chi-minh/moc-garden-bbq-hotpot-beer,food/beer-club
180790,Sahara Beer Club,111 - 113 Bùi Viện,10.766256,106.6921509999999,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh4brzezlqx84@resize_ss640x400,https://www.foody.vn/ho-chi-minh/sahara-beer-club,food/beer-club
651308,X - Pose Beer Club - Lý Chiêu Hoàng,"97 - 97C Lý Chiêu Hoàng, P. 10",10.73827,106.627392,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw94cbkrlt5n2b@resize_ss640x400,https://www.foody.vn/ho-chi-minh/x-pose-beer-club-ly-chieu-hoang,food/beer-club
735509,X - Pose Beer Club - Sư Vạn Hạnh,"583 Sư Vạn Hạnh, P. 13",10.7767752,106.6663556999999,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw96ihpzemsb05@resize_ss640x400,https://www.foody.vn/ho-chi-minh/x-pose-beer-club-su-van-hanh,food/beer-club
644476,B3 Beer,6 Ngô Thời Nhiệm,10.780744,106.690088,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg1adcg44wrac@resize_ss640x400,https://www.foody.vn/ho-chi-minh/b3-beer,food/beer-club
893865,Màu Food & Beer - Thạch Thị Thanh,"38 Thạch Thị Thanh, P. Tân Định",10.790298,106.692822,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwevs144go2j46@resize_ss640x400,https://www.foody.vn/ho-chi-minh/mau-food-beer-thach-thi-thanh,food/beer-club
